[2018-07-11 14:21:39] Shadowsocks started
[2018-07-11 14:22:07] Shadowsocks started
[2018-07-11 14:22:10] Shadowsocks started
[2018-07-11 14:25:11] Shadowsocks started
[2018-07-11 14:45:05] Shadowsocks started
[2018-11-14 17:21:05] HA switching to server: 119.28.54.208:80
[2018-11-14 18:00:24] HA switching to server: 103.102.45.209:80
[2018-11-14 18:00:46] HA switching to server: 119.28.54.208:80
[2018-11-14 18:17:25] HA switching to server: 103.102.45.209:80
[2018-11-14 18:19:27] HA switching to server: 119.28.54.208:80
[2018-11-14 18:27:36] HA switching to server: 103.102.45.209:80
[2018-11-14 18:27:39] HA switching to server: 119.28.54.208:80
[2018-11-14 19:09:43] HA switching to server: 103.102.45.209:80
[2018-11-14 19:09:43] HA switching to server: 119.28.54.208:80
[2018-11-14 19:40:07] HA switching to server: 103.102.45.209:80
[2018-11-14 19:40:09] HA switching to server: 119.28.54.208:80
[2018-11-14 19:51:01] HA switching to server: 103.102.45.209:80
[2018-11-14 19:51:14] HA switching to server: 119.28.54.208:80
[2018-11-14 20:43:19] HA switching to server: 103.102.45.209:80
[2018-11-14 20:44:35] HA switching to server: 119.28.54.208:80
[2018-11-14 21:50:58] HA switching to server: 103.102.45.209:80
[2018-11-14 21:54:38] HA switching to server: 119.28.54.208:80
[2018-11-14 22:39:40] HA switching to server: 103.102.45.209:80
[2018-11-14 22:41:42] HA switching to server: 119.28.54.208:80
[2018-11-14 22:56:18] HA switching to server: 103.102.45.209:80
[2018-11-14 22:56:43] HA switching to server: 119.28.54.208:80
[2018-11-14 23:41:45] HA switching to server: 103.102.45.209:80
[2018-11-14 23:42:44] HA switching to server: 119.28.54.208:80
[2018-11-15 00:00:09] HA switching to server: 103.102.45.209:80
[2018-11-15 00:03:47] HA switching to server: 119.28.54.208:80
[2018-11-15 00:37:31] HA switching to server: 103.102.45.209:80
[2018-11-15 00:38:48] HA switching to server: 119.28.54.208:80
[2018-11-15 01:55:49] HA switching to server: 103.102.45.209:80
[2018-11-15 01:58:49] HA switching to server: 119.28.54.208:80
[2018-11-15 02:43:51] HA switching to server: 103.102.45.209:80
[2018-11-15 02:44:49] HA switching to server: 119.28.54.208:80
[2018-11-15 03:00:53] HA switching to server: 103.102.45.209:80
[2018-11-15 03:02:56] HA switching to server: 119.28.54.208:80
[2018-11-15 03:12:56] HA switching to server: 103.102.45.209:80
[2018-11-15 03:14:58] HA switching to server: 119.28.54.208:80
[2018-11-15 03:28:02] HA switching to server: 103.102.45.209:80
[2018-11-15 03:29:59] HA switching to server: 119.28.54.208:80
[2018-11-15 04:21:35] HA switching to server: 103.102.45.209:80
[2018-11-15 04:23:39] HA switching to server: 119.28.54.208:80
[2018-11-15 04:44:11] HA switching to server: 103.102.45.209:80
[2018-11-15 04:45:01] HA switching to server: 119.28.54.208:80
[2018-11-15 05:18:35] HA switching to server: 103.102.45.209:80
[2018-11-15 05:21:03] HA switching to server: 119.28.54.208:80
[2018-11-15 05:33:16] HA switching to server: 103.102.45.209:80
[2018-11-15 05:37:04] HA switching to server: 119.28.54.208:80
[2018-11-15 06:02:05] HA switching to server: 103.102.45.209:80
[2018-11-15 06:04:08] HA switching to server: 119.28.54.208:80
[2018-11-15 06:22:14] HA switching to server: 103.102.45.209:80
[2018-11-15 06:24:08] HA switching to server: 119.28.54.208:80
[2018-11-15 07:21:09] HA switching to server: 103.102.45.209:80
[2018-11-15 07:22:08] HA switching to server: 119.28.54.208:80
[2018-11-15 08:00:06] HA switching to server: 103.102.45.209:80
[2018-11-15 08:04:12] HA switching to server: 119.28.54.208:80
[2018-11-15 08:42:28] HA switching to server: 103.102.45.209:80
[2018-11-15 08:42:45] HA switching to server: 119.28.54.208:80
[2018-11-15 08:54:53] 119.28.54.208:80 timed out
[2018-11-15 08:54:57] HA switching to server: 103.102.45.209:80
[2018-11-15 09:00:06] HA switching to server: 119.28.54.208:80
[2018-11-15 09:00:24] 119.28.54.208:80 timed out
[2018-11-15 09:00:25] 119.28.54.208:80 timed out
[2018-11-15 09:00:27] 119.28.54.208:80 timed out
[2018-11-15 09:00:27] HA switching to server: 103.102.45.209:80
[2018-11-15 09:00:28] 119.28.54.208:80 timed out
[2018-11-15 09:06:10] HA switching to server: 119.28.54.208:80
[2018-11-15 09:30:06] HA switching to server: 103.102.45.209:80
[2018-11-15 09:30:25] HA switching to server: 119.28.54.208:80
[2018-11-15 10:14:55] HA switching to server: 103.102.45.209:80
[2018-11-15 10:14:57] HA switching to server: 119.28.54.208:80
[2018-11-15 10:18:35] HA switching to server: 103.102.45.209:80
[2018-11-15 10:18:35] HA switching to server: 119.28.54.208:80
[2018-11-15 10:21:42] HA switching to server: 103.102.45.209:80
[2018-11-15 10:21:42] HA switching to server: 119.28.54.208:80
[2018-11-15 10:49:08] HA switching to server: 103.102.45.209:80
[2018-11-15 10:50:59] HA switching to server: 119.28.54.208:80
[2018-11-15 10:54:24] HA switching to server: 103.102.45.209:80
[2018-11-15 11:04:54] HA switching to server: 119.28.54.208:80
[2018-11-15 11:28:39] 119.28.54.208:80 timed out
[2018-11-15 11:28:39] HA switching to server: 103.102.45.209:80
[2018-11-15 11:34:00] HA switching to server: 119.28.54.208:80
[2018-11-15 12:24:02] HA switching to server: 103.102.45.209:80
[2018-11-15 12:24:58] HA switching to server: 119.28.54.208:80
[2018-11-15 12:27:24] HA switching to server: 103.102.45.209:80
[2018-11-15 12:41:14] HA switching to server: 119.28.54.208:80
[2018-11-15 13:01:15] HA switching to server: 103.102.45.209:80
[2018-11-15 13:03:17] HA switching to server: 119.28.54.208:80
[2018-11-15 13:09:28] HA switching to server: 103.102.45.209:80
[2018-11-15 13:09:30] HA switching to server: 119.28.54.208:80
[2018-11-15 14:04:55] HA switching to server: 103.102.45.209:80
[2018-11-15 14:05:06] HA switching to server: 119.28.54.208:80
[2018-11-15 14:39:22] HA switching to server: 103.102.45.209:80
[2018-11-15 14:39:23] HA switching to server: 119.28.54.208:80
[2018-11-15 15:10:46] HA switching to server: 103.102.45.209:80
[2018-11-15 15:12:40] HA switching to server: 119.28.54.208:80
[2018-11-15 15:36:24] HA switching to server: 103.102.45.209:80
[2018-11-15 15:49:05] HA switching to server: 119.28.54.208:80
[2018-11-15 16:12:45] 119.28.54.208:80 timed out
[2018-11-15 16:12:45] HA switching to server: 103.102.45.209:80
[2018-11-15 17:58:59] 103.102.45.209:80 timed out
[2018-11-15 17:59:37] HA switching to server: 119.28.54.208:80
[2018-11-16 02:23:56] 119.28.54.208:80 timed out
[2018-11-16 02:23:56] HA switching to server: 103.102.45.209:80
[2018-11-16 02:29:52] HA switching to server: 119.28.54.208:80
[2018-11-16 02:42:56] HA switching to server: 103.102.45.209:80
[2018-11-16 02:45:21] HA switching to server: 119.28.54.208:80
[2018-11-16 02:59:53] HA switching to server: 103.102.45.209:80
[2018-11-16 03:00:22] HA switching to server: 119.28.54.208:80
[2018-11-16 03:42:33] HA switching to server: 103.102.45.209:80
[2018-11-16 03:42:42] HA switching to server: 119.28.54.208:80
[2018-11-16 04:12:22] HA switching to server: 103.102.45.209:80
[2018-11-16 04:12:42] HA switching to server: 119.28.54.208:80
[2018-11-16 05:00:26] HA switching to server: 103.102.45.209:80
[2018-11-16 05:02:28] HA switching to server: 119.28.54.208:80
[2018-11-16 05:22:29] HA switching to server: 103.102.45.209:80
[2018-11-16 05:26:30] HA switching to server: 119.28.54.208:80
[2018-11-16 05:41:40] HA switching to server: 103.102.45.209:80
[2018-11-16 05:42:42] HA switching to server: 119.28.54.208:80
[2018-11-16 06:18:30] HA switching to server: 103.102.45.209:80
[2018-11-16 06:18:30] HA switching to server: 119.28.54.208:80
[2018-11-16 06:18:35] HA switching to server: 103.102.45.209:80
[2018-11-16 06:21:07] HA switching to server: 119.28.54.208:80
[2018-11-16 06:41:32] HA switching to server: 103.102.45.209:80
[2018-11-16 06:42:42] HA switching to server: 119.28.54.208:80
[2018-11-16 07:00:57] HA switching to server: 103.102.45.209:80
[2018-11-16 07:03:33] HA switching to server: 119.28.54.208:80
[2018-11-16 07:38:35] HA switching to server: 103.102.45.209:80
[2018-11-16 07:40:35] HA switching to server: 119.28.54.208:80
[2018-11-16 07:59:56] HA switching to server: 103.102.45.209:80
[2018-11-16 08:00:36] HA switching to server: 119.28.54.208:80
[2018-11-16 09:02:23] 119.28.54.208:80 timed out
[2018-11-16 09:02:23] HA switching to server: 103.102.45.209:80
[2018-11-16 09:07:39] HA switching to server: 119.28.54.208:80
[2018-11-16 09:07:44] 119.28.54.208:80 timed out
[2018-11-16 09:08:07] HA switching to server: 103.102.45.209:80
[2018-11-16 09:14:13] HA switching to server: 119.28.54.208:80
[2018-11-16 09:14:18] 119.28.54.208:80 timed out
[2018-11-16 09:14:42] HA switching to server: 103.102.45.209:80
[2018-11-16 09:19:41] HA switching to server: 119.28.54.208:80
[2018-11-16 09:19:57] 119.28.54.208:80 timed out
[2018-11-16 09:19:57] HA switching to server: 103.102.45.209:80
[2018-11-16 09:25:05] HA switching to server: 119.28.54.208:80
[2018-11-16 09:30:02] 119.28.54.208:80 timed out
[2018-11-16 09:30:02] HA switching to server: 103.102.45.209:80
[2018-11-16 09:30:07] 103.102.45.209:80 timed out
[2018-11-16 09:32:06] HA switching to server: 119.28.54.208:80
[2018-11-16 09:32:11] 119.28.54.208:80 timed out
[2018-11-16 09:32:40] HA switching to server: 103.102.45.209:80
[2018-11-16 09:33:24] 103.102.45.209:80 timed out
[2018-11-16 09:33:24] HA switching to server: 119.28.54.208:80
[2018-11-16 09:39:45] 119.28.54.208:80 timed out
[2018-11-16 09:40:07] HA switching to server: 103.102.45.209:80
[2018-11-16 09:42:13] 103.102.45.209:80 timed out
[2018-11-16 09:42:40] HA switching to server: 119.28.54.208:80
[2018-11-16 09:42:45] 119.28.54.208:80 timed out
[2018-11-16 09:43:20] HA switching to server: 103.102.45.209:80
[2018-11-16 09:49:41] HA switching to server: 119.28.54.208:80
[2018-11-16 10:09:47] 119.28.54.208:80 timed out
[2018-11-16 10:10:13] HA switching to server: 103.102.45.209:80
[2018-11-16 10:16:21] HA switching to server: 119.28.54.208:80
[2018-11-16 10:16:26] 119.28.54.208:80 timed out
[2018-11-16 10:16:52] HA switching to server: 103.102.45.209:80
[2018-11-16 10:22:55] HA switching to server: 119.28.54.208:80
[2018-11-16 11:13:02] 119.28.54.208:80 timed out
[2018-11-16 11:13:30] HA switching to server: 103.102.45.209:80
[2018-11-16 11:18:30] HA switching to server: 119.28.54.208:80
[2018-11-16 11:18:35] 119.28.54.208:80 timed out
[2018-11-16 11:18:35] HA switching to server: 103.102.45.209:80
[2018-11-16 11:23:36] HA switching to server: 119.28.54.208:80
[2018-11-16 11:51:11] HA switching to server: 103.102.45.209:80
[2018-11-16 11:55:01] HA switching to server: 119.28.54.208:80
[2018-11-16 12:11:45] 119.28.54.208:80 timed out
[2018-11-16 12:11:45] HA switching to server: 103.102.45.209:80
[2018-11-16 12:17:11] HA switching to server: 119.28.54.208:80
[2018-11-16 13:30:26] 119.28.54.208:80 timed out
[2018-11-16 13:30:27] 119.28.54.208:80 timed out
[2018-11-16 13:30:27] HA switching to server: 103.102.45.209:80
[2018-11-16 13:35:02] 103.102.45.209:80 timed out
[2018-11-16 13:35:32] HA switching to server: 119.28.54.208:80
[2018-11-16 14:00:39] 119.28.54.208:80 timed out
[2018-11-16 14:01:04] HA switching to server: 103.102.45.209:80
[2018-11-16 14:07:10] HA switching to server: 119.28.54.208:80
[2018-11-16 14:12:15] 119.28.54.208:80 timed out
[2018-11-16 14:12:38] HA switching to server: 103.102.45.209:80
[2018-11-16 14:18:05] HA switching to server: 119.28.54.208:80
[2018-11-16 14:18:10] 119.28.54.208:80 timed out
[2018-11-16 14:18:10] HA switching to server: 103.102.45.209:80
[2018-11-16 14:24:50] HA switching to server: 119.28.54.208:80
[2018-11-16 14:41:41] HA switching to server: 103.102.45.209:80
[2018-11-16 14:41:46] 103.102.45.209:80 timed out
[2018-11-16 14:41:56] HA switching to server: 119.28.54.208:80
[2018-11-16 14:48:00] 119.28.54.208:80 timed out
[2018-11-16 14:49:51] HA switching to server: 103.102.45.209:80
[2018-11-16 14:49:56] 103.102.45.209:80 timed out
[2018-11-16 14:50:25] HA switching to server: 119.28.54.208:80
[2018-11-16 14:50:30] 119.28.54.208:80 timed out
[2018-11-16 14:50:53] HA switching to server: 103.102.45.209:80
[2018-11-16 14:55:38] HA switching to server: 119.28.54.208:80
[2018-11-16 15:12:51] HA switching to server: 103.102.45.209:80
[2018-11-16 15:13:12] HA switching to server: 119.28.54.208:80
[2018-11-16 15:50:59] 119.28.54.208:80 timed out
[2018-11-16 15:50:59] HA switching to server: 103.102.45.209:80
[2018-11-16 15:51:04] 103.102.45.209:80 timed out
[2018-11-16 15:54:01] HA switching to server: 119.28.54.208:80
[2018-11-16 15:54:06] 119.28.54.208:80 timed out
[2018-11-16 15:54:06] HA switching to server: 103.102.45.209:80
[2018-11-16 15:59:50] HA switching to server: 119.28.54.208:80
[2018-11-16 16:12:43] HA switching to server: 103.102.45.209:80
[2018-11-16 16:12:54] HA switching to server: 119.28.54.208:80
[2018-11-16 18:20:00] 119.28.54.208:80 timed out
[2018-11-16 18:20:28] HA switching to server: 103.102.45.209:80
[2018-11-16 18:25:43] HA switching to server: 119.28.54.208:80
[2018-11-16 18:25:48] 119.28.54.208:80 timed out
[2018-11-16 18:25:48] HA switching to server: 103.102.45.209:80
[2018-11-16 18:32:47] HA switching to server: 119.28.54.208:80
[2018-11-17 00:05:01] HA switching to server: 103.102.45.209:80
[2018-11-17 00:05:41] HA switching to server: 119.28.54.208:80
[2018-11-17 00:20:37] HA switching to server: 103.102.45.209:80
[2018-11-17 00:20:59] HA switching to server: 119.28.54.208:80
[2018-11-17 01:27:05] HA switching to server: 103.102.45.209:80
[2018-11-17 01:29:05] HA switching to server: 119.28.54.208:80
[2018-11-17 01:43:13] HA switching to server: 103.102.45.209:80
[2018-11-17 01:44:06] HA switching to server: 119.28.54.208:80
[2018-11-17 02:35:47] HA switching to server: 103.102.45.209:80
[2018-11-17 02:39:08] HA switching to server: 119.28.54.208:80
[2018-11-17 03:05:42] HA switching to server: 103.102.45.209:80
[2018-11-17 03:12:01] HA switching to server: 119.28.54.208:80
[2018-11-17 03:29:36] 119.28.54.208:80 timed out
[2018-11-17 03:29:36] HA switching to server: 103.102.45.209:80
[2018-11-17 03:35:14] HA switching to server: 119.28.54.208:80
[2018-11-17 04:11:03] HA switching to server: 103.102.45.209:80
[2018-11-17 04:12:47] HA switching to server: 119.28.54.208:80
[2018-11-17 04:35:15] HA switching to server: 103.102.45.209:80
[2018-11-17 04:37:18] HA switching to server: 119.28.54.208:80
[2018-11-17 05:05:43] HA switching to server: 103.102.45.209:80
[2018-11-17 05:07:19] HA switching to server: 119.28.54.208:80
[2018-11-17 05:35:49] HA switching to server: 103.102.45.209:80
[2018-11-17 05:37:20] HA switching to server: 119.28.54.208:80
[2018-11-17 06:12:47] HA switching to server: 103.102.45.209:80
[2018-11-17 06:17:21] HA switching to server: 119.28.54.208:80
[2018-11-17 06:46:06] HA switching to server: 103.102.45.209:80
[2018-11-17 06:47:22] HA switching to server: 119.28.54.208:80
[2018-11-17 07:32:24] HA switching to server: 103.102.45.209:80
[2018-11-17 07:34:25] HA switching to server: 119.28.54.208:80
[2018-11-17 07:51:03] HA switching to server: 103.102.45.209:80
[2018-11-17 07:52:29] HA switching to server: 119.28.54.208:80
[2018-11-17 08:47:38] HA switching to server: 103.102.45.209:80
[2018-11-17 08:49:28] HA switching to server: 119.28.54.208:80
[2018-11-17 09:24:29] HA switching to server: 103.102.45.209:80
[2018-11-17 09:26:31] HA switching to server: 119.28.54.208:80
[2018-11-17 09:51:04] HA switching to server: 103.102.45.209:80
[2018-11-17 09:51:32] HA switching to server: 119.28.54.208:80
[2018-11-17 10:44:28] HA switching to server: 103.102.45.209:80
[2018-11-17 10:46:31] HA switching to server: 119.28.54.208:80
[2018-11-17 19:59:26] HA switching to server: 103.102.45.209:80
[2018-11-17 20:03:27] HA switching to server: 119.28.54.208:80
[2018-11-17 20:12:52] HA switching to server: 103.102.45.209:80
[2018-11-17 20:13:27] HA switching to server: 119.28.54.208:80
[2018-11-17 20:52:41] HA switching to server: 103.102.45.209:80
[2018-11-17 20:55:31] HA switching to server: 119.28.54.208:80
[2018-11-17 21:12:04] HA switching to server: 103.102.45.209:80
[2018-11-17 21:12:48] HA switching to server: 119.28.54.208:80
[2018-11-17 21:42:48] HA switching to server: 103.102.45.209:80
[2018-11-17 21:45:32] HA switching to server: 119.28.54.208:80
[2018-11-17 22:18:33] HA switching to server: 103.102.45.209:80
[2018-11-17 22:18:38] HA switching to server: 119.28.54.208:80
[2018-11-17 22:40:33] HA switching to server: 103.102.45.209:80
[2018-11-17 22:42:34] HA switching to server: 119.28.54.208:80
[2018-11-17 23:02:35] HA switching to server: 103.102.45.209:80
[2018-11-17 23:06:38] HA switching to server: 119.28.54.208:80
[2018-11-18 00:21:41] HA switching to server: 103.102.45.209:80
[2018-11-18 00:23:42] HA switching to server: 119.28.54.208:80
[2018-11-18 01:05:56] HA switching to server: 103.102.45.209:80
[2018-11-18 01:08:44] HA switching to server: 119.28.54.208:80
[2018-11-18 01:36:14] HA switching to server: 103.102.45.209:80
[2018-11-18 01:38:45] HA switching to server: 119.28.54.208:80
[2018-11-18 03:11:20] HA switching to server: 103.102.45.209:80
[2018-11-18 03:12:48] HA switching to server: 119.28.54.208:80
[2018-11-18 03:42:49] HA switching to server: 103.102.45.209:80
[2018-11-18 10:12:22] 103.102.45.209:80 timed out
[2018-11-18 10:12:27] HA switching to server: 119.28.54.208:80
[2018-11-18 13:06:02] HA switching to server: 103.102.45.209:80
[2018-11-18 13:06:08] HA switching to server: 119.28.54.208:80
[2018-11-18 14:06:04] HA switching to server: 103.102.45.209:80
[2018-11-18 14:06:37] HA switching to server: 119.28.54.208:80
[2018-11-18 14:32:49] HA switching to server: 103.102.45.209:80
[2018-11-18 14:33:06] HA switching to server: 119.28.54.208:80
[2018-11-18 15:37:35] HA switching to server: 103.102.45.209:80
[2018-11-18 15:37:41] HA switching to server: 119.28.54.208:80
[2018-11-18 16:37:29] HA switching to server: 103.102.45.209:80
[2018-11-18 16:40:58] HA switching to server: 119.28.54.208:80
[2018-11-18 17:05:59] HA switching to server: 103.102.45.209:80
[2018-11-18 17:08:00] HA switching to server: 119.28.54.208:80
[2018-11-18 19:06:50] 119.28.54.208:80 timed out
[2018-11-18 19:06:50] HA switching to server: 103.102.45.209:80
[2018-11-18 19:12:07] HA switching to server: 119.28.54.208:80
[2018-11-18 19:12:55] 119.28.54.208:80 timed out
